,mean,date
453489.0,15960.795994610296,2018-04-01
453496.0,16076.756639081195,2018-04-01
453498.0,15892.866901535446,2018-04-01
453806.0,15450.0634420385,2018-04-01
453808.0,15298.208551294594,2018-04-01
454062.0,16055.734900856178,2018-04-01
454064.0,15829.86455771008,2018-04-01
454066.0,15773.081651362629,2018-04-01
454068.0,15734.994086319844,2018-04-01
452411.0,15134.562566266157,2018-04-01
452413.0,15167.120326990927,2018-04-01
452415.0,15205.208446950524,2018-04-01
452417.0,15302.610115354828,2018-04-01
452419.0,15158.421085390191,2018-04-01
452431.0,15448.89637014085,2018-04-01
452433.0,15342.717418132735,2018-04-01
452435.0,15581.100853067042,2018-04-01
452437.0,15447.473800566717,2018-04-01
453146.0,15523.020039604258,2018-04-01
453148.0,15503.123936529268,2018-04-01
453240.0,15575.3868251963,2018-04-01
453260.0,15672.12085944801,2018-04-01
453280.0,15652.529733678171,2018-04-01
453292.0,15636.51289936096,2018-04-01
453294.0,15709.886562565654,2018-04-01
453296.0,15731.116472286105,2018-04-01
453298.0,15737.502545253245,2018-04-01
453464.0,15767.203257952604,2018-04-01
453482.0,16013.420427218853,2018-04-01
453484.0,16014.921849316226,2018-04-01
453486.0,15884.36354843566,2018-04-01
453488.0,15959.947669630455,2018-04-01
452438.0,15687.120345643636,2018-04-01
453471.0,15568.758688838696,2018-05-01
453473.0,15638.123717635835,2018-05-01
453475.0,15791.304457970762,2018-05-01
453477.0,15749.897890818616,2018-05-01
453479.0,15799.000199530614,2018-05-01
453491.0,15977.78243171553,2018-05-01
453493.0,15962.360013048505,2018-05-01
453495.0,15925.922146316514,2018-05-01
453497.0,15783.399726328958,2018-05-01
453499.0,15888.295028899862,2018-05-01
453801.0,15590.50655794006,2018-05-01
453803.0,15445.813472642843,2018-05-01
453805.0,15244.640733657025,2018-05-01
453807.0,15191.406272610173,2018-05-01
453809.0,15169.7404042763,2018-05-01
454061.0,16001.749007366569,2018-05-01
454063.0,15958.154730226335,2018-05-01
454065.0,15912.288310518334,2018-05-01
454067.0,15820.427859265654,2018-05-01
454069.0,15819.63917285563,2018-05-01
452100.0,15017.74666382596,2018-05-01
452300.0,14992.645056194884,2018-05-01
453141.0,15133.470688250822,2018-05-01
453143.0,15117.69274901363,2018-05-01
453145.0,15235.446091811864,2018-05-01
453147.0,15441.67907527614,2018-05-01
453149.0,15503.299799399396,2018-05-01
453210.0,15343.458142101355,2018-05-01
453230.0,15506.058532024865,2018-05-01
453250.0,15545.578129878604,2018-05-01
453270.0,15630.036553224025,2018-05-01
453291.0,15736.454276455184,2018-05-01
453293.0,15751.741807040082,2018-05-01
453295.0,15798.66943276292,2018-05-01
453297.0,15755.695093268369,2018-05-01
453299.0,15748.1933923014,2018-05-01
453410.0,15361.341281531912,2018-05-01
453430.0,15491.06622703694,2018-05-01
453450.0,15562.86592056224,2018-05-01
453461.0,15569.457696612302,2018-05-01
453463.0,15598.191352639482,2018-05-01
453478.0,15948.1949747802,2018-05-01
453481.0,15813.282206872573,2018-05-01
453483.0,15990.842578905298,2018-05-01
453485.0,15829.87095760226,2018-05-01
453492.0,16061.485714747158,2018-05-01
453494.0,15967.21115698926,2018-05-01
453487.0,15948.981951819917,2018-05-01
453489.0,15923.764563702183,2018-05-01
453496.0,16008.79956895088,2018-05-01
453498.0,15857.340556023515,2018-05-01
453806.0,15201.684358964105,2018-05-01
453808.0,15149.345648019931,2018-05-01
454062.0,16077.4513826274,2018-05-01
454064.0,15851.12906026056,2018-05-01
454066.0,15852.59481193219,2018-05-01
454068.0,15750.483129003898,2018-05-01
452411.0,15003.7309938051,2018-05-01
452413.0,15081.97260936805,2018-05-01
452415.0,15110.985240429667,2018-05-01
452417.0,15271.25035137272,2018-05-01
452419.0,15289.3413611799,2018-05-01
452431.0,15396.625638740905,2018-05-01
452433.0,15393.899677050174,2018-05-01
452435.0,15551.05037683146,2018-05-01
452437.0,15331.802608223396,2018-05-01
453146.0,15480.66522697039,2018-05-01
453148.0,15438.052163154256,2018-05-01
453240.0,15495.816937058102,2018-05-01
453260.0,15621.063032404356,2018-05-01
453280.0,15536.254880434994,2018-05-01
453292.0,15573.980047378118,2018-05-01
453294.0,15694.135570764043,2018-05-01
453296.0,15752.32039033345,2018-05-01
453298.0,15701.383671199384,2018-05-01
453464.0,15799.01044852092,2018-05-01
453482.0,15969.147394088775,2018-05-01
453484.0,15984.181123060289,2018-05-01
453486.0,15840.638445476585,2018-05-01
453488.0,15929.559042581091,2018-05-01
452438.0,15662.338072700046,2018-05-01
453471.0,15397.628525890736,2018-06-01
453473.0,15508.495252825667,2018-06-01
453475.0,15557.951877971533,2018-06-01
453477.0,15561.15529390858,2018-06-01
453479.0,15544.898657018935,2018-06-01
453491.0,15623.011065303304,2018-06-01
453493.0,15548.154456430751,2018-06-01
453495.0,15523.496118626425,2018-06-01
453497.0,15500.456842404425,2018-06-01
453499.0,15520.114337603274,2018-06-01
453801.0,15560.528660128157,2018-06-01
453803.0,15439.450041232243,2018-06-01
453805.0,15145.733202266098,2018-06-01
453807.0,15065.852343083232,2018-06-01
453809.0,14962.840779965549,2018-06-01
454061.0,15575.925369910165,2018-06-01
454063.0,15617.651040863757,2018-06-01
454065.0,15637.322504438329,2018-06-01
454067.0,15620.52362750681,2018-06-01
454069.0,15540.250060853055,2018-06-01
452100.0,15023.073633405018,2018-06-01
452300.0,15058.53534852697,2018-06-01
453141.0,15237.362071582542,2018-06-01
453143.0,15209.036491610468,2018-06-01
453145.0,15401.387199431292,2018-06-01
453147.0,15436.174587898598,2018-06-01
453149.0,15510.106230392845,2018-06-01
453210.0,15422.090405830431,2018-06-01
453230.0,15513.435146172404,2018-06-01
453250.0,15509.43220628911,2018-06-01
453270.0,15609.761776101686,2018-06-01
453291.0,15659.121613580555,2018-06-01
453293.0,15686.96177249968,2018-06-01
453295.0,15692.188120831428,2018-06-01
453297.0,15710.17552824458,2018-06-01
453299.0,15610.055101785809,2018-06-01
453410.0,15343.342797255144,2018-06-01
453430.0,15417.38936065708,2018-06-01
453450.0,15376.484736267555,2018-06-01
453461.0,15376.574782292077,2018-06-01
453463.0,15467.185356688778,2018-06-01
453478.0,15638.36515952603,2018-06-01
453481.0,15533.45515768918,2018-06-01
453483.0,15685.509926298775,2018-06-01
453485.0,15588.134199192094,2018-06-01
453492.0,15594.914483586324,2018-06-01
453494.0,15523.03303527356,2018-06-01
453487.0,15672.786095346702,2018-06-01
453489.0,15545.06307454416,2018-06-01
453496.0,15538.260180047648,2018-06-01
453498.0,15492.517953396387,2018-06-01
453806.0,15059.586283718312,2018-06-01
453808.0,15009.633446279548,2018-06-01
454062.0,15635.426747177498,2018-06-01
454064.0,15532.561289613936,2018-06-01
454066.0,15717.449549402798,2018-06-01
454068.0,15498.572213388185,2018-06-01
452411.0,15091.555161394652,2018-06-01
452413.0,15193.438713997368,2018-06-01
452415.0,15230.177438749392,2018-06-01
452417.0,15230.204150594209,2018-06-01
452419.0,15238.791027537489,2018-06-01
452431.0,15412.767462558108,2018-06-01
452433.0,15523.135857090829,2018-06-01
452435.0,15583.78414226003,2018-06-01
452437.0,15491.38834062504,2018-06-01
453146.0,15473.551850294552,2018-06-01
453148.0,15485.918991917291,2018-06-01
453240.0,15375.82808882082,2018-06-01
453260.0,15522.123997739343,2018-06-01
453280.0,15451.766308199023,2018-06-01
453292.0,15467.35197211119,2018-06-01
453294.0,15555.024334471836,2018-06-01
453296.0,15538.449252958935,2018-06-01
453298.0,15631.174577888294,2018-06-01
453464.0,15568.977266356918,2018-06-01
453482.0,15687.144385978088,2018-06-01
453484.0,15741.084398144843,2018-06-01
453486.0,15538.537919589038,2018-06-01
453488.0,15623.199441336232,2018-06-01
452438.0,15563.763160894068,2018-06-01
453471.0,14945.137157107234,2018-07-01
453473.0,15266.039331504631,2018-07-01
453475.0,15441.983430523072,2018-07-01
453477.0,15435.552707920424,2018-07-01
453479.0,15356.55169212129,2018-07-01
453491.0,15513.841220478009,2018-07-01
453493.0,15557.759755688588,2018-07-01
453495.0,15610.260197685206,2018-07-01
453497.0,15395.91299764363,2018-07-01
453499.0,15490.071404905688,2018-07-01
453801.0,15428.854540574688,2018-07-01
453803.0,15373.106539175937,2018-07-01
453805.0,15112.57475922432,2018-07-01
453807.0,14961.317177344064,2018-07-01
453809.0,14891.87300433357,2018-07-01
454061.0,15332.896216938048,2018-07-01
454063.0,15492.88053853174,2018-07-01
454065.0,15405.470579710758,2018-07-01
454067.0,15241.13456288445,2018-07-01
454069.0,15191.343928089094,2018-07-01
452100.0,15054.1480435562,2018-07-01
452300.0,15080.149661055746,2018-07-01
453141.0,15123.0,2018-07-01
453143.0,15074.0,2018-07-01
453145.0,15157.384118435946,2018-07-01
453147.0,15198.44832330062,2018-07-01
453149.0,15240.218512630214,2018-07-01
453210.0,15012.360142738162,2018-07-01
453230.0,14950.801179257363,2018-07-01
453250.0,15025.010652853052,2018-07-01
453270.0,15388.0,2018-07-01
453291.0,15358.286349307778,2018-07-01
453293.0,,2018-07-01
453295.0,15553.69669509595,2018-07-01
453297.0,15448.864931846349,2018-07-01
453299.0,15422.137629904337,2018-07-01
453410.0,15023.147805943496,2018-07-01
453430.0,15120.946732564526,2018-07-01
453450.0,,2018-07-01
453461.0,15037.753393665156,2018-07-01
453463.0,15405.849731663684,2018-07-01
453478.0,15568.189867174313,2018-07-01
453481.0,15225.657453934597,2018-07-01
453483.0,15590.485054347828,2018-07-01
453485.0,15535.52110571068,2018-07-01
453492.0,15608.61718195939,2018-07-01
453494.0,15497.829622517946,2018-07-01
453487.0,15599.76123635015,2018-07-01
453489.0,15559.624042948795,2018-07-01
453496.0,15736.703909307573,2018-07-01
453498.0,15414.909497985467,2018-07-01
453806.0,15015.993577560672,2018-07-01
453808.0,14848.09265082454,2018-07-01
454062.0,15410.300872742751,2018-07-01
454064.0,15359.561215955033,2018-07-01
454066.0,15362.775785263106,2018-07-01
454068.0,15107.425020221335,2018-07-01
452411.0,15052.9419321579,2018-07-01
452413.0,15096.91888691556,2018-07-01
452415.0,15107.266593357284,2018-07-01
452417.0,15212.365351255195,2018-07-01
452419.0,15152.210747861429,2018-07-01
452431.0,15414.459890769182,2018-07-01
452433.0,15535.95133947555,2018-07-01
452435.0,15551.85787862346,2018-07-01
452437.0,15360.488740294151,2018-07-01
453146.0,15338.59524694439,2018-07-01
453148.0,15145.39382280398,2018-07-01
453240.0,15025.833818168046,2018-07-01
453260.0,15108.660400717585,2018-07-01
453280.0,15296.530151807445,2018-07-01
453292.0,15191.121535916684,2018-07-01
453294.0,15315.107700201785,2018-07-01
453296.0,15291.243868793494,2018-07-01
453298.0,15616.600558659216,2018-07-01
453464.0,15297.387322698138,2018-07-01
453482.0,15607.88004200052,2018-07-01
453484.0,15686.479848361229,2018-07-01
453486.0,15501.54790162188,2018-07-01
453488.0,15552.452365421144,2018-07-01
452438.0,15353.790237365802,2018-07-01
453471.0,15279.05668449198,2018-08-01
453473.0,15007.596712605577,2018-08-01
453475.0,14979.08403746342,2018-08-01
453477.0,14886.18928180241,2018-08-01
453479.0,14848.390167293588,2018-08-01
453491.0,14995.798185170235,2018-08-01
453493.0,15023.351358770024,2018-08-01
453495.0,15184.44951127014,2018-08-01
453497.0,14998.728834483476,2018-08-01
453499.0,15028.22328471622,2018-08-01
453801.0,15549.509826667409,2018-08-01
453803.0,15474.527894825924,2018-08-01
453805.0,15202.505187028162,2018-08-01
453807.0,15039.149018651526,2018-08-01
453809.0,14889.4789391204,2018-08-01
454061.0,14905.867793306295,2018-08-01
454063.0,14851.43155340163,2018-08-01
454065.0,14964.000181461262,2018-08-01
454067.0,14822.214478742117,2018-08-01
454069.0,14998.453208890836,2018-08-01
452100.0,15023.257564893962,2018-08-01
452300.0,15015.71772308073,2018-08-01
453141.0,15086.767347347622,2018-08-01
453143.0,15110.857663471214,2018-08-01
453145.0,15039.29157236831,2018-08-01
453147.0,15125.71098131253,2018-08-01
453149.0,15053.025170414734,2018-08-01
453210.0,15064.169395067453,2018-08-01
453230.0,15172.47468340839,2018-08-01
453250.0,15162.030361730893,2018-08-01
453270.0,15182.722700125192,2018-08-01
453291.0,15199.906640594709,2018-08-01
453293.0,15201.872340425529,2018-08-01
453295.0,15154.718828911831,2018-08-01
453297.0,15151.346657377171,2018-08-01
453299.0,15193.214549373588,2018-08-01
453410.0,15071.603994213228,2018-08-01
453430.0,15053.801433275035,2018-08-01
453450.0,15136.249382716056,2018-08-01
453461.0,15126.41904949714,2018-08-01
453463.0,15105.254917932762,2018-08-01
453478.0,15035.50424644294,2018-08-01
453481.0,14802.173717584112,2018-08-01
453483.0,14912.097736725806,2018-08-01
453485.0,15040.547530362051,2018-08-01
453492.0,15107.97581750916,2018-08-01
453494.0,15158.43275794803,2018-08-01
453487.0,14915.696919510876,2018-08-01
453489.0,14966.929031619708,2018-08-01
453496.0,15074.693264722882,2018-08-01
453498.0,15142.524473271904,2018-08-01
453806.0,15058.928335192006,2018-08-01
453808.0,14863.46257716809,2018-08-01
454062.0,14874.075421079204,2018-08-01
454064.0,14619.54588938715,2018-08-01
454066.0,,2018-08-01
454068.0,15001.029801324505,2018-08-01
452411.0,14970.715599615987,2018-08-01
452413.0,15109.199375583616,2018-08-01
452415.0,15075.406592668622,2018-08-01
452417.0,15106.452228109958,2018-08-01
452419.0,15097.115984125354,2018-08-01
452431.0,15148.242389559073,2018-08-01
452433.0,15063.386787661651,2018-08-01
452435.0,15164.41208324418,2018-08-01
452437.0,15224.575519900334,2018-08-01
453146.0,15095.01392563943,2018-08-01
453148.0,15063.6647595245,2018-08-01
453240.0,15071.259134453823,2018-08-01
453260.0,15103.564082455106,2018-08-01
453280.0,15110.925470843158,2018-08-01
453292.0,15092.158393346506,2018-08-01
453294.0,15010.803317535549,2018-08-01
453296.0,15074.03286965736,2018-08-01
453298.0,15200.368814328818,2018-08-01
453464.0,15079.180782142652,2018-08-01
453482.0,14934.207417854564,2018-08-01
453484.0,14901.784477094232,2018-08-01
453486.0,15062.916864216972,2018-08-01
453488.0,15000.542691316698,2018-08-01
452438.0,15108.565862522602,2018-08-01
453471.0,15234.093728577038,2018-09-01
453473.0,15144.95427644648,2018-09-01
453475.0,15110.696501785276,2018-09-01
453477.0,15132.626512605424,2018-09-01
453479.0,15113.414728328611,2018-09-01
453491.0,15264.707855769691,2018-09-01
453493.0,15321.464212920431,2018-09-01
453495.0,15417.155891463224,2018-09-01
453497.0,15243.52802122442,2018-09-01
453499.0,15247.971626668304,2018-09-01
453801.0,15652.26539160137,2018-09-01
453803.0,15569.97497652921,2018-09-01
453805.0,15256.719095395696,2018-09-01
453807.0,15224.2809247348,2018-09-01
453809.0,15133.156563861065,2018-09-01
454061.0,15219.852286229509,2018-09-01
454063.0,15259.427951080092,2018-09-01
454065.0,15169.675049372843,2018-09-01
454067.0,15106.14476823889,2018-09-01
454069.0,15146.839955545183,2018-09-01
452100.0,15150.45309182357,2018-09-01
452300.0,15131.768592912977,2018-09-01
453141.0,15128.307449328928,2018-09-01
453143.0,15132.04874139506,2018-09-01
453145.0,15160.89532049294,2018-09-01
453147.0,15200.789893140722,2018-09-01
453149.0,15152.84119053985,2018-09-01
453210.0,15108.268332707565,2018-09-01
453230.0,15140.184843610596,2018-09-01
453250.0,15128.282588804344,2018-09-01
453270.0,15107.20825978092,2018-09-01
453291.0,15144.090870454567,2018-09-01
453293.0,15160.33565990223,2018-09-01
453295.0,15143.588040489834,2018-09-01
453297.0,15134.528016106651,2018-09-01
453299.0,15121.241642798188,2018-09-01
453410.0,15118.38603511187,2018-09-01
453430.0,15159.659715191796,2018-09-01
453450.0,15184.76242964155,2018-09-01
453461.0,15180.864332548295,2018-09-01
453463.0,15161.905838154298,2018-09-01
453478.0,15255.745051258344,2018-09-01
453481.0,15078.060693734496,2018-09-01
453483.0,15207.46970098221,2018-09-01
453485.0,15171.439098577292,2018-09-01
453492.0,15331.17098743424,2018-09-01
453494.0,15413.12388547112,2018-09-01
453487.0,15223.703428677209,2018-09-01
453489.0,15268.855770162094,2018-09-01
453496.0,15383.723473574337,2018-09-01
453498.0,15304.170233170742,2018-09-01
453806.0,15204.256975065777,2018-09-01
453808.0,15135.562240406804,2018-09-01
454062.0,15231.596981999744,2018-09-01
454064.0,15084.720151246109,2018-09-01
454066.0,15117.298863115366,2018-09-01
454068.0,15119.888290959503,2018-09-01
452411.0,15168.657101014742,2018-09-01
452413.0,15180.643525061976,2018-09-01
452415.0,15135.647670922608,2018-09-01
452417.0,15190.043240642806,2018-09-01
452419.0,15171.976656897055,2018-09-01
452431.0,15175.721430919884,2018-09-01
452433.0,15145.332341993457,2018-09-01
452435.0,15178.391612966374,2018-09-01
452437.0,15183.472034095346,2018-09-01
453146.0,15219.529982779792,2018-09-01
453148.0,15146.18714147186,2018-09-01
453240.0,15144.491215749247,2018-09-01
453260.0,15118.72453432673,2018-09-01
453280.0,15103.365975988898,2018-09-01
453292.0,15099.28871131331,2018-09-01
453294.0,15109.605672127867,2018-09-01
453296.0,15143.407981278056,2018-09-01
453298.0,15148.157110777343,2018-09-01
453464.0,15120.715008420912,2018-09-01
453482.0,15201.706144320346,2018-09-01
453484.0,15201.550412130024,2018-09-01
453486.0,15242.675494421765,2018-09-01
453488.0,15267.2325006197,2018-09-01
452438.0,15148.924194816198,2018-09-01
453471.0,15234.099457169055,2018-10-01
453473.0,15180.244181520597,2018-10-01
453475.0,15185.548370614844,2018-10-01
453477.0,15250.008004636304,2018-10-01
453479.0,15308.976309805328,2018-10-01
453491.0,15466.937280547683,2018-10-01
453493.0,15542.591368868618,2018-10-01
453495.0,15611.385117523158,2018-10-01
453497.0,15462.028179386463,2018-10-01
453499.0,15528.336941724165,2018-10-01
453801.0,15387.876390663834,2018-10-01
453803.0,15327.931091359482,2018-10-01
453805.0,15121.763182470286,2018-10-01
453807.0,15093.59490124576,2018-10-01
453809.0,15029.798398121004,2018-10-01
454061.0,15418.823811820625,2018-10-01
454063.0,15461.199282219231,2018-10-01
454065.0,15317.978078882865,2018-10-01
454067.0,15216.41644144373,2018-10-01
454069.0,15231.236777217133,2018-10-01
452100.0,15063.336768963423,2018-10-01
452300.0,15123.618839916173,2018-10-01
453141.0,15093.84032773483,2018-10-01
453143.0,15120.789744445628,2018-10-01
453145.0,15142.795531388689,2018-10-01
453147.0,15174.408759930808,2018-10-01
453149.0,15154.620424307288,2018-10-01
