Daily Reservoir trends for Bargi\rani avanti bai sagar from 01-Jan-1999 to 14-Jan-2021

Dates,Current Year Level (m),Last Year Level (m),Last 10 Year Average Level (m),Full Reservoir Level,Last 10 Year Average Storage (BCM),Last Year Storage (BCM),Current Year Storage (BCM)
"02-Nov-2000",415.72,0,415.72,422.76,1.527,0,1.527
"03-Nov-2000",415.62,0,415.62,422.76,1.512,0,1.512
"04-Nov-2000",415.58,0,415.58,422.76,1.497,0,1.497
"05-Nov-2000",415.51,0,415.51,422.76,1.482,0,1.482
"06-Nov-2000",415.43,0,415.43,422.76,1.467,0,1.467
"07-Nov-2000",415.36,0,415.36,422.76,1.451,0,1.451
"08-Nov-2000",415.29,0,415.29,422.76,1.436,0,1.436
"09-Nov-2000",415.21,0,415.21,422.76,1.421,0,1.421
"10-Nov-2000",415.14,0,415.14,422.76,1.406,0,1.406
"11-Nov-2000",415.07,0,415.07,422.76,1.391,0,1.391
"12-Nov-2000",414.99,0,414.99,422.76,1.376,0,1.376
"13-Nov-2000",414.92,0,414.92,422.76,1.361,0,1.361
"14-Nov-2000",414.85,0,414.85,422.76,1.346,0,1.346
"15-Nov-2000",415.78,0,415.78,422.76,1.331,0,1.331
"16-Nov-2000",414.7,0,414.7,422.76,1.316,0,1.316
"17-Nov-2000",414.73,0,414.73,422.76,1.301,0,1.301
"18-Nov-2000",414.56,0,414.56,422.76,1.286,0,1.286
"19-Nov-2000",414.48,0,414.48,422.76,1.271,0,1.271
"20-Nov-2000",414.41,0,414.41,422.76,1.256,0,1.256
"21-Nov-2000",414.34,0,414.34,422.76,1.24,0,1.24
"22-Nov-2000",414.26,0,414.26,422.76,1.225,0,1.225
"23-Nov-2000",414.19,0,414.19,422.76,1.21,0,1.21
"24-Nov-2000",414.12,0,414.12,422.76,1.195,0,1.195
"25-Nov-2000",414.05,0,414.05,422.76,1.18,0,1.18
"26-Nov-2000",413.97,0,413.97,422.76,1.165,0,1.165
"27-Nov-2000",413.9,0,413.9,422.76,1.15,0,1.15
"28-Nov-2000",413.9,0,413.9,422.76,1.15,0,1.15
"29-Nov-2000",413.9,0,413.9,422.76,1.15,0,1.15
"30-Nov-2000",413.9,0,413.9,422.76,1.15,0,1.15
"01-Dec-2000",413.7,0,413.7,422.76,1.12,0,1.12
"02-Dec-2000",413.7,0,413.7,422.76,1.12,0,1.12
"03-Dec-2000",413.7,0,413.7,422.76,1.12,0,1.12
"04-Dec-2000",413.7,0,413.7,422.76,1.12,0,1.12
"05-Dec-2000",413.67,0,413.67,422.76,1.113,0,1.113
"06-Dec-2000",413.64,0,413.64,422.76,1.106,0,1.106
"07-Dec-2000",413.64,0,413.64,422.76,1.106,0,1.106
"08-Dec-2000",413.64,0,413.64,422.76,1.106,0,1.106
"09-Dec-2000",413.64,0,413.64,422.76,1.106,0,1.106
"10-Dec-2000",413.64,0,413.64,422.76,1.106,0,1.106
